City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,pascagoula,30.3658,-88.5561,13.0,82,100,3.09,US,1733440214
363,saryozek,44.3583,77.9753,-2.45,57,46,1.93,KZ,1733440345
364,trincomalee,8.5711,81.2335,26.9,77,82,2.99,LK,1733440346
365,bechar,31.6167,-2.2167,12.93,41,0,2.8,DZ,1733440347
366,vyazemskiy,47.5378,134.7525,-23.22,100,97,1.44,RU,1733440348
367,afif,23.9065,42.9172,18.28,38,0,5.31,SA,1733440349
368,kishtwar,33.3167,75.7667,1.85,23,0,3.03,IN,1733440350
369,mahina,-17.5065,-149.489,30.87,66,0,7.72,PF,1733440351
370,juneau,58.3019,-134.4197,7.0,97,100,6.69,US,1733440352
371,la ronge,55.1001,-105.2842,-4.24,97,100,1.06,CA,1733440354
372,happy valley-goose bay,53.3168,-60.3315,-9.8,82,99,1.33,CA,1733440355
373,ancud,-41.8697,-73.8203,11.75,84,94,5.15,CL,1733440356
374,kavaratti,10.5669,72.642,27.54,78,25,3.62,IN,1733440357
375,al hazm,16.1641,44.7769,17.56,29,7,1.17,YE,1733440358
376,luocheng,29.3848,104.0286,7.88,82,60,1.11,CN,1733440359
377,naze,28.3667,129.4833,16.53,67,73,3.9,JP,1733440360
378,mutare,-18.9707,32.6709,18.18,65,39,1.77,ZW,1733440361
379,breckenridge,32.7557,-98.9023,12.11,47,0,3.09,US,1733440362
380,mount pearl,47.5166,-52.7813,3.41,79,88,3.58,CA,1733440364
381,puerto deseado,-47.7503,-65.8938,7.85,53,27,5.68,AR,1733440365
382,port sudan,19.6175,37.2164,23.96,69,81,6.19,SD,1733440366
383,ostersund,63.1792,14.6357,-4.75,87,75,6.69,SE,1733440311
384,karratha,-20.7377,116.8463,29.15,44,21,2.16,AU,1733440368
385,ubinskoye,55.3068,79.6802,-12.15,95,82,4.21,RU,1733440369
386,boonville,38.9736,-92.7432,-4.9,54,0,1.54,US,1733440370
387,akureyri,65.6835,-18.0878,-1.04,86,75,3.6,IS,1733440372
388,vrangel',42.7297,133.0839,-4.13,58,18,8.14,RU,1733440373
389,coxim,-18.5067,-54.76,25.67,85,57,1.98,BR,1733440374
390,kuandian,40.7286,124.7847,-8.68,63,0,1.36,CN,1733440375
391,wailua homesteads,22.0669,-159.378,21.44,94,100,8.75,US,1733440376
392,rio grande,-32.035,-52.0986,20.05,82,3,5.01,BR,1733440136
393,shingu,33.7333,135.9833,9.06,67,41,3.89,JP,1733440380
394,chabahar,25.2919,60.643,23.35,52,53,3.47,IR,1733440381
395,ekibastuz,51.6667,75.3667,-11.19,91,15,4.76,KZ,1733440382
396,hamilton,39.1834,-84.5333,-4.77,61,0,5.36,US,1733439861
397,monte azul,-15.155,-42.8747,21.98,49,14,2.31,BR,1733440384
398,nurota,40.5614,65.6886,0.6,83,0,0.65,UZ,1733440385
399,gisborne,-38.6533,178.0042,18.98,65,0,7.32,NZ,1733440386
400,new norfolk,-42.7826,147.0587,21.07,38,56,1.51,AU,1733440387
401,birao,10.2849,22.7882,20.61,27,39,2.71,CF,1733440388
402,port hedland,-20.3167,118.5667,26.03,83,68,2.06,AU,1733440389
403,santa marinella,42.0345,11.8536,5.95,81,44,3.34,IT,1733440390
404,freetown,8.484,-13.2299,24.84,57,40,2.57,SL,1733440391
405,yatou,37.15,122.3833,0.65,66,6,1.66,CN,1733440392
406,loughrea,53.1969,-8.5669,4.27,86,27,3.08,IE,1733440394
407,campeni,46.3667,23.05,0.62,91,100,0.26,RO,1733440395
408,farafangana,-22.8167,47.8333,24.11,88,90,4.11,MG,1733440396
409,polyarnyy,69.1989,33.4478,-3.78,83,86,8.55,RU,1733440397
410,glace bay,46.1969,-59.957,7.87,97,100,15.43,CA,1733440398
411,richards bay,-28.783,32.0377,23.12,86,97,7.32,ZA,1733440399
412,kapa'a,22.0752,-159.319,22.18,95,100,8.75,US,1733440400
413,mount darwin,-16.7725,31.5838,23.4,35,15,1.08,ZW,1733440401
414,tobruk,32.0836,23.9764,16.4,58,100,6.12,LY,1733440402
415,mezhdurechensk,53.6942,88.0603,-11.28,97,91,1.18,RU,1733440403
416,tulum,20.2167,-87.4667,22.84,73,100,2.51,MX,1733440296
417,kendari,-3.945,122.4989,25.39,93,99,1.15,ID,1733440405
418,marsh harbour,26.5412,-77.0636,20.88,64,100,3.54,BS,1733440406
419,nikolayevsk-on-amure,53.1406,140.73,-23.15,100,98,1.15,RU,1733440407
420,uchaly,54.2996,59.4521,-12.8,88,11,3.69,RU,1733440409
421,takoradi,4.8845,-1.7554,26.75,80,35,1.98,GH,1733440410
422,el calafate,-50.3408,-72.2768,9.09,51,52,1.24,AR,1733440411
423,yarmouth,41.7057,-70.2286,4.03,81,100,7.6,US,1733440412
424,namibe,-15.1961,12.1522,22.84,86,87,3.37,AO,1733440413
425,qui nhon,13.7667,109.2333,23.22,86,97,3.95,VN,1733440396
426,didim,37.3756,27.2678,15.82,70,100,6.95,TR,1733440415
427,kanniyakumari,8.0833,77.5667,25.7,81,96,5.64,IN,1733440416
428,briceni,48.3572,27.7036,-1.79,79,99,2.31,MD,1733440417
429,sosnovo-ozerskoye,52.5249,111.5418,-30.38,100,36,1.0,RU,1733440419
430,northam,51.0333,-4.2167,10.17,72,43,11.52,GB,1733440420
431,atar,20.5169,-13.0499,24.16,13,100,6.15,MR,1733440421
432,kish,26.5578,54.0194,22.15,68,0,0.0,IR,1733440422
433,magugu,-4.0167,35.7667,21.33,76,100,0.93,TZ,1733440423
434,rahuri,19.3833,74.65,23.72,74,100,0.75,IN,1733440424
435,lospalos,-8.5186,127.0025,22.93,95,100,2.55,TL,1733440425
436,tromso,69.6496,18.957,-1.99,64,0,8.75,NO,1733440133
437,mitsamiouli,-11.3847,43.2844,27.06,79,76,3.35,KM,1733440427
438,kayankulam,9.1833,76.5,24.38,92,32,1.82,IN,1733440428
439,langsa,4.4683,97.9683,23.47,97,100,0.96,ID,1733440429
440,alausi,-2.2,-78.8333,11.02,96,100,1.39,EC,1733440431
441,greenland,43.0362,-70.8328,2.49,86,40,3.09,US,1733440408
442,essaouira,31.5125,-9.77,14.72,54,85,2.57,MA,1733439878
443,zunyi,27.6867,106.9072,6.82,92,100,1.25,CN,1733440434
444,haiku-pauwela,20.9219,-156.3051,27.87,70,6,4.02,US,1733440435
445,shadegan,30.6497,48.6647,17.26,38,14,3.49,IR,1733440436
446,puerto vallarta,20.6204,-105.2307,26.95,84,0,3.09,MX,1733440437
447,nuuk,64.1835,-51.7216,-5.66,68,75,3.09,GL,1733440438
448,bardai,11.65,7.2333,17.42,25,95,3.64,NG,1733440440
449,la'ie,21.6477,-157.9253,29.5,61,0,2.24,US,1733440442
450,nacala,-14.5428,40.6728,26.46,84,38,3.99,MZ,1733440443
451,westport,41.1415,-73.3579,3.22,60,0,7.72,US,1733440302
452,ar ruways,24.1103,52.7306,21.25,72,6,2.67,AE,1733440445
453,yeroham,30.9872,34.9314,12.74,48,16,4.38,IL,1733440447
454,el paujil,1.5701,-75.3286,27.44,80,77,1.15,CO,1733440448
455,taulaga,-11.0553,-171.0883,27.93,72,85,2.26,AS,1733440449
456,kapuskasing,49.4169,-82.4331,-9.0,79,100,5.66,CA,1733440450
457,al ghayzah,16.2079,52.176,21.56,40,20,2.46,YE,1733440451
458,campo gallo,-26.5833,-62.85,31.59,41,91,4.45,AR,1733440452
459,trairi,-3.2778,-39.2689,26.48,76,99,4.53,BR,1733440286
460,coquimbo,-29.9533,-71.3436,17.85,59,0,5.14,CL,1733440265
461,redencao,-4.2258,-38.7306,25.18,76,95,2.11,BR,1733440455
462,yiyang,28.5892,112.3283,10.56,70,100,1.36,CN,1733440457
463,kargasok,59.0556,80.8572,-6.66,92,100,4.88,RU,1733440458
464,purcellville,39.1368,-77.7147,-2.19,51,1,5.36,US,1733440442
465,umluj,25.0213,37.2685,20.42,58,7,3.06,SA,1733440253
466,yeraliyev,43.2,51.65,3.6,74,8,3.92,KZ,1733440461
467,urumqi,43.801,87.6005,-5.47,93,75,1.0,CN,1733440308
468,dingalan,15.3897,121.3929,25.38,91,100,3.76,PH,1733440463
469,kelibia,36.8476,11.0939,14.14,67,100,3.09,TN,1733440464
470,imbituba,-28.24,-48.6703,20.99,88,0,6.67,BR,1733440465
471,peniche,39.3558,-9.3811,15.67,95,51,4.07,PT,1733440403
472,marsa alam,25.0757,34.8918,18.38,58,43,2.08,EG,1733440310
473,alaghsas,17.0187,8.0168,20.54,15,98,3.92,NE,1733440468
474,sinabang,2.4803,96.3801,25.12,87,86,2.89,ID,1733440470
475,aykhal,66.0,111.5,-13.96,94,100,7.88,RU,1733440471
476,la mure,44.9026,5.7866,4.22,72,97,1.25,FR,1733440472
477,santa maria,-29.6842,-53.8069,28.61,65,0,2.57,BR,1733439948
478,kalevala,65.2,31.1667,-5.57,83,60,4.06,RU,1733440474
479,lakatoro,-16.0999,167.4164,28.28,78,100,4.0,VU,1733440475
480,ar rass,25.8694,43.4973,16.1,64,0,4.2,SA,1733440476
481,kamina,-8.7386,24.9906,17.19,97,99,2.4,CD,1733440477
482,lae,-6.7221,146.9847,26.14,79,100,0.43,PG,1733440478
483,conceicao da barra,-18.5933,-39.7322,24.35,82,30,3.69,BR,1733440479
484,al bayda,32.7627,21.7551,11.6,67,100,8.43,LY,1733440480
485,bunda,-2.05,33.8667,17.98,91,40,0.48,TZ,1733440482
486,whitecourt,54.1502,-115.6855,2.58,93,75,2.06,CA,1733440474
487,namie,37.4833,141.0,9.43,61,11,0.45,JP,1733440484
488,abepura,-2.6333,140.5833,27.45,83,40,1.54,ID,1733440485
489,praia da vitoria,38.7333,-27.0667,19.14,82,40,7.69,PT,1733440486
490,aasiaat,68.7098,-52.8699,-11.03,88,100,2.88,GL,1733440487
491,nuevo laredo,27.4763,-99.5164,19.13,68,100,4.63,MX,1733440203
492,gizo,-8.103,156.8419,25.88,90,100,6.56,SB,1733440489
493,chivhu,-19.0211,30.8922,20.48,38,20,1.99,ZW,1733440490
494,port isabel,26.0734,-97.2086,21.02,85,100,6.69,US,1733440491
495,olyokminsk,60.3736,120.4264,-20.47,91,100,2.45,RU,1733440492
496,porbandar,21.6422,69.6093,23.8,39,60,4.59,IN,1733440494
497,yengema,8.7167,-11.1667,19.88,36,96,1.02,SL,1733440495
498,fort leonard wood,37.7057,-92.1572,-4.87,46,0,2.06,US,1733440353
499,melito di porto salvo,37.9222,15.7714,13.94,82,100,2.57,IT,1733440497
500,hun,29.1268,15.9477,12.19,69,99,3.28,LY,1733440498
501,tsiombe,-25.3,45.4833,23.71,91,0,1.17,MG,1733440499
502,al muwayh,22.4333,41.7583,20.1,47,51,3.18,SA,1733440500
503,bamboo flat,11.7,92.7167,25.05,100,40,0.51,IN,1733440501
504,ratnagiri,16.9833,73.3,25.77,70,6,1.75,IN,1733440502
505,saijo,33.9167,133.1833,9.25,74,80,4.67,JP,1733440503
506,salamanca,40.8333,-6.0,11.46,94,56,2.89,ES,1733440504
507,weyburn,49.6668,-103.8511,-10.23,93,66,2.1,CA,1733440346
508,uyovu,-3.2833,31.5258,16.58,98,93,1.8,TZ,1733440506
509,smithers,54.7804,-127.1743,5.18,100,75,1.03,CA,1733440507
510,conceicao do araguaia,-8.2578,-49.2647,24.64,86,100,1.08,BR,1733440508
511,fort frances,48.5999,-93.4003,-11.08,76,0,2.74,CA,1733440510
512,wynyard,-41.0,145.7167,19.04,57,100,0.91,AU,1733440511
513,mersa matruh,31.3525,27.2453,14.11,77,0,4.63,EG,1733440512
514,qamdo,31.1667,97.2333,-5.83,56,0,0.68,CN,1733440513
515,oodweyne,9.4092,45.064,18.18,38,7,5.61,SO,1733440514
516,jiangzi,28.95,89.6333,-6.14,48,0,2.71,CN,1733440515
517,tarauaca,-8.1614,-70.7656,25.58,77,95,0.47,BR,1733440516
518,safotu,-13.4513,-172.4018,27.41,83,97,2.19,WS,1733440517
519,anna regina,7.2644,-58.5077,24.91,85,61,3.56,GY,1733440518
520,shevchenko,48.5,35.0,1.46,87,100,3.19,UA,1733440520
521,daru,-9.0763,143.2092,27.16,88,100,1.57,PG,1733440473
522,enriquillo,17.9,-71.2333,24.05,84,100,4.07,DO,1733440522
523,ar rutbah,33.0381,40.2848,9.1,57,2,2.56,IQ,1733440523
524,arkalyk,50.2486,66.9114,-7.1,97,94,4.42,KZ,1733440478
525,port augusta,-32.5,137.7667,26.56,52,100,3.3,AU,1733440525
526,akonolinga,3.7667,12.25,20.96,85,78,1.18,CM,1733440526
527,bagan serai,5.0108,100.541,23.09,95,100,1.29,MY,1733440527
528,m'sila,35.7058,4.5419,10.05,76,3,4.23,DZ,1733440528
529,jaffna,9.6685,80.0074,25.78,85,83,2.65,LK,1733440529
530,tralee,52.2704,-9.7026,8.06,73,56,4.8,IE,1733440530
531,guelmim,28.987,-10.0574,15.19,82,50,6.69,MA,1733440532
532,firminopolis,-16.5819,-50.305,20.71,92,98,1.04,BR,1733440533
533,cosala,24.4125,-106.6908,30.94,15,81,2.6,MX,1733440535
534,dalaba,10.7,-12.25,16.09,23,100,2.04,GN,1733440536
535,san pedro pochutla,15.7333,-96.4667,29.28,66,42,2.37,MX,1733440537
536,thinadhoo,0.5333,72.9333,27.78,73,58,3.69,MV,1733440538
537,daska kalan,32.3243,74.3497,9.47,30,0,1.65,PK,1733440540
538,villa gesell,-37.2639,-56.973,17.73,81,100,3.02,AR,1733440320
539,urucara,-2.5364,-57.76,25.46,80,87,0.68,BR,1733440274
540,weno,7.4515,151.8468,26.97,89,100,5.14,FM,1733440544
541,port lincoln,-34.7333,135.8667,21.43,74,98,4.49,AU,1733440545
542,trinidad,-14.8333,-64.9,26.99,83,75,0.0,BO,1733440546
543,hailey,43.5196,-114.3153,6.92,49,0,4.92,US,1733440339
544,altay,47.8667,88.1167,-11.65,69,13,2.93,CN,1733440548
545,cill airne,52.05,-9.5167,7.31,77,52,3.57,IE,1733440549
546,saint-pierre,-21.3393,55.4781,22.82,56,0,2.57,RE,1733440511
547,worland,44.0169,-107.9554,9.25,42,0,0.0,US,1733440551
548,inyati,-19.6756,28.8469,23.39,28,18,3.38,ZW,1733440552
549,bogale,16.2833,95.4,21.57,74,1,2.32,MM,1733440553
550,kilindoni,-7.9139,39.6668,27.17,80,79,5.26,TZ,1733440554
551,asilah,35.465,-6.0348,15.65,74,15,2.5,MA,1733440555
552,ellsworth,44.5434,-68.4195,0.86,94,100,2.57,US,1733440556
553,kruisfontein,-34.0033,24.7314,14.91,86,73,3.08,ZA,1733440557
554,kasungu,-13.0333,33.4833,21.69,75,100,2.57,MW,1733440559
555,kharp,66.8014,65.8081,-9.6,97,76,2.81,RU,1733440560
556,hobyo,5.3505,48.5268,26.31,75,6,8.49,SO,1733440561
557,howard springs,-12.497,131.047,27.71,86,100,2.69,AU,1733440562
558,marshfield,44.6689,-90.1718,-6.03,63,0,4.12,US,1733440337
559,nabire,-3.3667,135.4833,26.6,83,100,0.98,ID,1733440564
560,xinyuan,37.3,99.0,-15.87,68,12,2.85,CN,1733440565
561,pereira barreto,-20.6383,-51.1092,24.18,88,75,2.48,BR,1733440566
562,lucea,18.451,-78.1736,27.14,82,99,7.11,JM,1733440567
563,aginskoye,51.1,114.53,-25.47,95,0,2.92,RU,1733440568
564,borodulikha,50.7184,80.9295,-9.2,91,16,5.07,KZ,1733440569
565,lorengau,-2.0226,147.2712,28.72,81,100,5.6,PG,1733440541
566,manturovo,58.3353,44.7619,-8.41,98,70,0.95,RU,1733440572
567,pacasmayo,-7.4006,-79.5714,20.28,79,81,6.31,PE,1733440573
568,walvis bay,-22.9575,14.5053,15.53,88,3,1.54,NA,1733440574
569,luderitz,-26.6481,15.1594,15.55,91,8,5.07,NA,1733440575
